,price,area,n_bedrooms,n_bathrooms,front_width,front_road_width,legal_docs,facing_direction,balcony_direction,property_type,city_province,district,address,url,title,description,interior
2116,9500.0,82.0,2.0,2.0,,,Có sổ,,,Căn hộ chung cư,Hà Nội,Nam Từ Liêm,"The Zei Mỹ Đình, Lê Đức Thọ, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-my-dinh-2-prj-the-zei-my-dinh/tong-hop-quy-chcc-2-3-4pn-duplex-gia-tot-nhat-tai-du-an-lh-em-hieu-pr44181400,TỔNG HỢP QUỸ CHCC 2-3-4PN-DUPLEX GIÁ TỐT NHẤT TẠI DỰ ÁN THE ZEI. LH0397 942 ***( em Hiếu ),"CẬP NHẬT QUỸ CĂN HỘ GIÁ TỐT BÁN TẠI DỰ ÁN THE ZEILựa chọn hoàn hảo cho an cư & đầu tư- 2PN Nội thất từ cơ bản đến full đồ. Giá chỉ từ 9Xxx tỷ- 3PN Diện tích rộng, tiện nghi cao cấp. Giá chỉ từ 12Xxx t...",Đầy đủ
2117,8500.0,70.0,2.0,2.0,,,Có sổ,,,Căn hộ chung cư,Hà Nội,Cầu Giấy,"Dự án Mipec Rubik 360, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-thuy-phuong-dich-vong-hau-prj-mipec-rubik-360/tong-hop-quy-2-3-4pn-gia-tot-nhat-tai-du-an-360-lh-em-hieu-pr44181253,Tổng hợp quỹ căn 2PN giá tốt nhất tại dự án Mipec Rubik 360 Xuân Thủy. LH0397 942 ***(em Hiếu),"Quỹ căn hộ 2 PN tại dự án Mipec Rubik 360 Xuân Thủy gồm:- Loại căn hộ 2PN/ 1WC, diện tích 53m², từ cơ bản đến full đồ, giá giao dịch chỉ từ 6 tỷ 6.- Loại căn hộ 2PN/ 2WC, diện tích 70m² - 76m² - 83m²,...",Đầy đủ
2118,2000.0,77.0,2.0,,,,Hợp đồng mua bán,,Đông - Bắc,Condotel,Bà Rịa Vũng Tàu,Vũng Tàu,"Mermaid Seaside, Trần Phú, 5, Vũng Tàu, Bà Rịa Vũng Tàu",https://batdongsan.com.vn/ban-condotel-duong-tran-phu-phuong-5-18-prj-mermaid-seaside/ban-gap-can-ho-vung-tau-77m2-2pn-2-wc-full-noi-that-gia-chi-co-2-ty-pr44193947,"Bán gấp căn hộ Mermaid Seaside, Vũng Tàu, 77m2, 2PN, 2 WC, full nội thất, giá chỉ có 2 tỷ","Chủ nhà cần tiền bán gấp căn hộ Toà nhà Mermaid Seaside Vũng Tàu, 2 phòng ngủ, 1 phòng khách, bếp, 2 ban công, full nội thất xịn sò (giường, tủ, 3 tivi, 3 máy lạnh, tủ lạnh, bàn ghế...).Toà nhà nằm ng...",Đầy đủ
2119,12000.0,60.0,5.0,5.0,,,Có sổ,,,Nhà riêng,Hà Nội,Cầu Giấy,"Đường Nguyễn Khang, Phường Yên Hòa, Cầu Giấy, Hà Nội",https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-yen-hoa-2/-60m2-5t-ngo-thong-oto-do-cua-no-hau-pr44193957,Nguyễn Khang 60M2 5T Ngõ thông Oto đỗ cửa Nở hậu,"Ngõ trước nhà thông 3 phố Yên Hoà Nguyễn Khang Hạ Yên.Xung quanh rất nhiều: trường mẫu giáo, cấp 123, siêu thị, chợ, bệnh việnLiên hệ chính chủ Trung0906 274 ***...",Đầy đủ
2120,20500.0,100.0,5.0,4.0,,,Có sổ,,,"Nhà biệt thự, liền kề",TP.HCM,Bình Chánh,"Trung Sơn, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-binh-hung-1-prj-khu-dan-cu-trung-son/ban-nh-hiem-5x20-gia-20-5-ty-pr44193831,Bán nhanh nhà hiếm khu dân cư Trung Sơn 5x20 giá 20.5 tỷ,"Bán nhanh nhà hiếm khu dân cư Trung Sơn 5x20 giá 20.5 tỷDiện tích : 5x20Kết cấu : 1 trệt 2 lầu sân thượng5PN 6WCGần trung tâm quận 1,3,5,7,8Khu dân cư cao cấp đầy đủ tiện ích...",Đầy đủ
2121,6200.0,63.0,,,,,Hợp đồng mua bán,,Đông - Nam,Căn hộ chung cư,Hà Nội,Gia Lâm,"Masteri Water Front, Đường Ngọc Trai, Xã Đa Tốn, Gia Lâm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-trai-xa-da-ton-prj-masteri-waterfront/chinh-chu-ban-2n-ban-cong-huong-dn-view-toa-h3-water-front-pr44098031,Chính Chủ Bán Căn Hộ H3.2508A 2 Ngủ View Hồ- Đông Nam - Masteri Water Front,"Chính Chủ Bán Căn 2 Ngủ Ban Công Đông Nam - View Hồ Ngọc Trai Toà H3 - Water Front Hiếm Hoi Trên Thị Trường- Diện tích 63m²,  Nhà nguyên bản CDT: Đủ 3 điều hoà + bếp- Hướng ban công Đông Nam, đón nắng...",Cơ bản
2122,,1347.0,,,15.0,13.0,Có sổ,,,Đất,TP.HCM,Hóc Môn,"Đường Đông Thạnh 1-1, Xã  Đông Thạnh, Hóc Môn, Hồ Chí Minh",https://batdongsan.com.vn/ban-dat-duong-dong-thanh-1-1-xa-dong-thanh/ban-gap-lo-dien-tich-lon-full-tho-cu-da-co-quy-hoach-vi-tri-dep-gia-ban-thang-9-pr44081347,NGỘP BANK BÁN RẺ LÔ ĐẤT DIỆN TÍCH LỚN FULL THỔ CƯ - ĐÃ CÓ QUY HOẠCH - VỊ TRÍ ĐẸP - CHÍNH CHỦ,"CƠ HỘI ĐẦU TƯ SINH LỜI - ĐẤT LỚN FULL THỔ CƯ TẠI HÓC MÔN GIÁP QUẬN 12- Vị trí: Xã Đông Thạnh, Hóc Môn, TP.HCM- 2 Lô liền kề. Bán lẻ từng lô hoặc bán hết+ Diện tích: 100% đất thổ cư. Ngang 15m x dài 90...",
2123,18760.0,120.0,,,,,,,,"Nhà biệt thự, liền kề",Hưng Yên,Văn Giang,"Vinhomes Ocean Park 3, Nghĩa Trụ, Văn Giang, Hưng Yên",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-vinhomes-ocean-park-3/tu-lap-anh-duong-ocp3-vi-tri-dep-huong-db-gia-tu-18-xx-ty-lh-pr44193849,"Tứ lập Ánh Dương OCP3 Vị trí đẹp _ hướng ĐB - Giá từ 18,xx tỷ - LH0981 152 ***",Bán Tứ lập Ánh DươngDiện tích 120m².Xây dựng sàn 285mTừ 18.xx tỷLH0981 152 ***...,
2124,,243.6,,,,,,,,Căn hộ chung cư,Hưng Yên,Văn Giang,"Dự án Thủy Tiên Sky Villas - Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên",https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-thuy-tien-sky-villas-ecopark/trung-tang-4-lam-1-co-4-so-243-6m2-gia-pr43172133,Trung tầng Thủy Tiên 4 căn làm 1. Có 4 sổ. 243.6m2. Giá0918 114 ***,Siêu phẩm trung tầng nhà rộng cho quý cư dân.Một sảnh gồm 4 căn.Tổng 243.6m² thông thủy + sảnh rộng 25m².Bàn giao thô.1 trục chỉ có vài căn đi 1 thang.Giá bán nhanh chỉ 16.xx tỷ.LH xem mua em Dũng0918...,
2125,4350.0,80.0,2.0,2.0,,,Hợp đồng mua bán,Đông - Nam,,Căn hộ chung cư,TP.HCM,Quận 7,"Dự án Lavida Plus, Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/ban-nhanh-doc-quyen-2pn2wc-80m2-view-phu-my-hung-gia-tot-nhat-thi-truong-4-350-bao-thue-phi-pr44077933,"Bán nhanh căn hộ độc quyền 2PN2WC 80m2 view Phú Mỹ Hưng giá tốt nhất thị trường 4,35tỷ bao thuế phí","Căn hộ Lavida Plus ở ngay, thanh toán 30% Nhận nhà ở hoặc cho thuê ngay.- Vị trí: Mặt tiền Nguyễn Văn Linh - Nguyễn Hữu Thọ, Phường Tân Phong, Quận 7 ngay trung tâm khu đô thị Phú Mỹ Hưng. Vị trí tâm ...",
2126,36375.0,1455.0,,,14.0,,Có sổ,,,Đất,Long An,Đức Hòa,"Đường Tỉnh lộ 822, Xã Tân Mỹ, Đức Hòa, Long An",https://batdongsan.com.vn/ban-dat-duong-tinh-lo-822-xa-tan-my-2/chinh-chu-ban-tho-cu-100-mat-tien-nhua-da-tach-thanh-2-so-rieng-pr41038540,"Chính chủ bán lô đất thổ cư 100%, đất mặt tiền đường nhựa TL 822, đã tách thành 2 sổ riêng","Chính chủ cần bán lô đất xã Tân Mỹ, huyện Đức Hòa, Tỉnh Long An.- Diện tích: 1.455 m² (2 thửa ngang 14m dài 108m).- Pháp lý: Sổ hồng riêng, full thổ cư 100%, sang tên ngay.- Hiện trạng: Đã san lấp bằn...",
2127,33500.0,176.0,8.0,8.0,,,,Bắc,,Nhà mặt phố,Lâm Đồng,Đà Lạt,"Đường Nguyễn Chí Thanh, Phường 1, Đà Lạt, Lâm Đồng",https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-chi-thanh-phuong-phuong-1-5/can-ban-176m2-gan-ho-xuan-huong-phu-hop-lam-khach-san-pr43961172,"Cần bán nhà mặt phố Nguyễn Chí Thanh, 176m2, gần hồ xuân hương, phù hợp làm khách sạn","Bán nhà mặt phố tại Nguyễn Chí Thanh, p1, Đà Lạt, Lâm Đồng.Dt: 6,5x 29m= 176m2Nhà có 2 mặt tiền đường Nguyễn Chí Thanh và Hẻm phía sau nhà.Phù hợp xây khách sạnLiên hệ0911 532 ***- Mr. Lê Quý....",
2128,11600.0,117.0,2.0,2.0,,,Có sổ,Đông - Nam,Tây - Bắc,Căn hộ chung cư,TP.HCM,Bình Thạnh,"Dự án City Garden, 59 Ngô Tất Tố, Phường 21, Bình Thạnh, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngo-tat-to-phuong-21-prj-city-garden/ban-3pn-140m2-so-ng-gia-12-ty-gia-tot-1pn-70m2-5-8-ty-2pn-108m2-9-8-ty-pr41729854,"Hot bán 2PN City Garden có HDT 35tr, 11.6 tỷ, 117m2, sổ hồng (1P 7 tỷ) (2PN 11.5 tỷ) (3P 13 tỷ)","Chính chủ ký gửi bán căn hộ cao cấp City Garden.59 Ngô Tất Tố, Phường 21, Quận Bình Thạnh.Văn phòng chúng tôi tại Boulevard 1, City Garden.Website:Https://citygarden-apartment.com/Giỏ hàng City Garden...",Cơ bản
2129,4350.0,100.0,,,,,,,,Đất,Đà Nẵng,Ngũ Hành Sơn,"Đường Cao Sơn 3, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",https://batdongsan.com.vn/ban-dat-duong-cao-son-3-phuong-hoa-hai/chinh-chu-ban-lo-3-tdc-tan-tra-gan-g-co-co-pr44193803,"Chính chủ bán lô đất đường Cao Sơn 3,TĐC Tân Trà gần sông Cổ Cò","Chính chủ bán lô đất đường Cao Sơn 3,TĐC Tân Trà gần sông Cổ Cò-DT100m²(5x20m),hướng Đông-Vị trí đẹp thích hợp xây dựng căn hộ,....-Giá 4.35 tỷLiên hệ0795 555 ***Minh Quân...",
2130,4650.0,145.0,,,10.0,5.0,Có sổ,,,Đất,Bình Dương,Thuận An,"Đường Bình Hòa 9, Phường Bình Hòa, Thuận An, Bình Dương",https://batdongsan.com.vn/ban-dat-duong-binh-hoa-9-phuong-binh-hoa/chinh-chu-can-ban-lo-goc-2mt-09-ngay-cau-ong-bo-lai-thieu-thuan-an-dt-145m2-full-tho-cu-pr44193728,Chính chủ cần bán lô góc 2MT bình hoà 09 ngay cầu ông bố lái thiêu thuận an. DT 145m2 Full thổ cư.,"Chính chủ cần bán lô góc 2 mặt tiền bình hòa 09. Phường Bình Hòa . TPHCMNgay trạm thu phí cầu ông bố chạy vào đường xe hơi ngon lành , thuận tiện đi lại nhiều hướng , tiện ích xung quanh đầy đủ , xây ...",
2131,6000.0,81.0,3.0,2.0,9.0,2.5,Có sổ,Đông - Nam,,Nhà riêng,TP.HCM,Gò Vấp,"Đường Quang Trung, Phường 10, Gò Vấp, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-rieng-duong-quang-trung-phuong-10-8/ban-6-ty-81m2-tai-go-vap-hcm-bao-dep-chinh-chu-pr44193714,"Bán nhà riêng 6 tỷ, 81m2 tại Quang Trung, Gò Vấp, HCM bao đẹp chính chủ","Nhà riêng 81m², 2 tầng, 3PN, 2WC, đầy đủ nội thất, mặt tiền 9m, đường vào 2.5m.Giá chỉ 6 tỷ VND.Pháp lý đầy đủ, sống thoải mái và râts yên tĩnh , không gian tự nhiênMặt tiền rộng,Liên hệ ngay qua số09...",Đầy đủ
2132,880.0,100.0,,,,7.0,,,,Đất,Hà Nội,Sóc Sơn,"Thanh Hà, Xã Trung Giã, Sóc Sơn, Hà Nội",https://batdongsan.com.vn/ban-dat-xa-trung-gia/-dep-dau-tu-thanh-ha-sat-truc-chinh-quoc-lo-100m-chi-tu-880-trieu-pr44179210,"Đất đẹp đầu tư Thanh Hà, Trung Giã, sát trục chính quốc lộ. 100m2, giá chỉ từ 880 triệu","F0 giá rẻ giật mình - Đất đẹp Thanh Hà, Trung Giã, Hà Nội.- Vị trí vàng: Sát trục chính Quốc Lộ, gần trường học, chợ, UBND, KCN kế bên.- Đường thông 7 mét, đường vào đất cách 2 lô là 5m có sân đỗ, xe ...",
2133,2138.4,108.0,,,5.0,5.0,Có sổ,Đông - Nam,,Đất,Hà Nội,Sóc Sơn,"Xã Minh Phú, Sóc Sơn, Hà Nội",https://batdongsan.com.vn/ban-dat-xa-minh-phu-1/chinh-chu-em-can-thanh-khoan-lo-dep-108m-thanh-son-soc-son-pr44177185,"Chính chủ em cần thanh khoản lô đất đẹp 108m2 Thanh Sơn, Minh Phú, Sóc Sơn",Chính chủ em cần thanh khoản lô đất đẹp 108m².Đường thông thoáng.Trước đất rộng 5m.Cách trục chính kinh doanh khoảng 100.Cách trường tiểu học Minh Trí khoảng 300m.Dân cư đông đúc tiềm năng tăng giá ca...,
2134,22500.0,72.0,,,4.2,,Có sổ,,,Đất,Hà Nội,Tây Hồ,"Đường Lạc Long Quân, Phường Bưởi, Tây Hồ, Hà Nội",https://batdongsan.com.vn/ban-dat-duong-lac-long-quan-phuong-buoi/-tay-ho-lo-goc-oto-vao-nha-cach-ho-tay-100m-cach-pho-20m-pr44192957,ĐẤT LẠC LONG QUÂN - QUẬN TÂY HỒ - LÔ GÓC - OTO VÀO NHÀ - CÁCH HỒ TÂY 100M - CÁCH PHỐ 20M,"Cơ hội hiếm  đất lô góc Lạc Long Quân, Tây Hồ. Ô tô vào nhà, 20m ra phố, 100m ra Hồ Tây. Vị trí đắc địa, tiềm năng tăng giá vượt trội!...",
2135,4560.0,285.0,,,10.0,4.0,Có sổ,Đông - Bắc,,Đất,Hà Nội,Sóc Sơn,"Phú Thịnh, Xã Minh Phú, Sóc Sơn, Hà Nội",https://batdongsan.com.vn/ban-dat-xa-minh-phu-1/ban-thinh-cu-gia-hap-dan-sieu-dau-tu-pr44116891,Bán đất Phú Thịnh - Minh Phú (cũ) giá hấp dẫn siêu đầu tư,"Chính chủ gửi bán đất đẹp tại Phú Thịnh - Minh Phú (cũ), Sóc Sơn.Thông tin lô đất:Diện tích: 285m²(60mTC).Mặt tiền: 10m rộng rãi, khuôn thửa vuông vắn, cực kỳ lý tưởng để xây dựng.Đường trước đất: 4m ...",
2136,5500.0,18.0,4.0,3.0,3.5,1.0,Có sổ,,,Nhà riêng,Hà Nội,Hoàn Kiếm,"Phố Hàng Đào, Phường Hàng Đào, Hoàn Kiếm, Hà Nội",https://batdongsan.com.vn/ban-nha-rieng-pho-hang-dao-phuong-hang-dao/ban-co-cuc-hiem-truc-vip-ngang-5-tang-dep-chi-nhinh-5-ty-pr44193633,"BÁN NHÀ PHỐ CỔ - CỰC HIẾM - Trục Vip Hàng Ngang, Hàng Đào - 5 tầng đẹp - Chỉ nhỉnh 5 tỷ","Bán gấp nhà phố cổ hộ khẩu HOÀN KIẾM phân khúc 5 tỷ đã tuyệt chủng!!!- Nhà đẹp sổ riêng pháp lý chuẩn, chỉ việc xách Vali về ở. Cách mặt phố 40m, cách Hồ Gươm vài trăm mét. Vị trí đắc địa bậc nhất Thủ...",
2137,,110.0,,,5.0,13.0,Có sổ,Bắc,,Đất,Đồng Nai,Long Thành,"Long An, Long Thành, Đồng Nai",https://batdongsan.com.vn/ban-dat-xa-long-an-4/b-lo-nen-5x22-du-nam-mat-truoc-s-bay-thh-gia-tot-pr44193640,Bán lô đất nền 5x22 dự án Nam Long mặt trước sân bay Long Thành giá tốt,- Tọa lạc đường khai thác đá khu dự án nam long - Long An - Long Thành - Đồng Nai- Diện Tích : 110m² ngang 5m sâu 22m- Vị Trí đắc địa mặt trước cổng chính sân bay quốc tế Long Thành- Kết nối giao thôn...,
2138,6500.0,78.0,3.0,3.0,5.0,5.0,Sổ hồng,,,Nhà riêng,TP.HCM,Tân Phú,"Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-rieng-duong-vuon-lai-phuong-phu-tho-hoa/tan-78-met-g-3tang-3pn-gia-tot-nhat-thi-truong-pr43618945,"Tân Phú - Vườn Lài 78 mét vuông 3 tầng, 3PN. Giá tốt nhất thị trường","Vườn Lài - Tân Phú - hẻm xe hơi - 3 tầng - nhà đẹp kiên cố - chính chủ 1 đời - 78m² - ngang 5m - khu dân trí cao - hàng xóm dân trí.Vị trí: Vườn Lài giao Luỹ Bán Bích giáp Tân Bình, Quận 11, Bình Tân....",
2139,4800.0,160.0,,,8.0,10.0,Có sổ,Bắc,,Đất,TP.HCM,Nhà Bè,"Đường Nguyễn Văn Tạo, Xã Long Thới, Nhà Bè, Hồ Chí Minh",https://batdongsan.com.vn/ban-dat-duong-nguyen-van-tao-xa-long-thoi/-160m2-gia-4-8-ty-nha-be-pr44193566,"ĐẤT 160M2 GIÁ 4,8 TỶ NGUYỄN VĂN TẠO, LONG THỚI, NHÀ BÈ","ĐẤT 160M2 GIÁ 4,8 TỶ  NGUYỄN VĂN TẠO, LONG THỚI, NHÀ BÈDiện tích 160m² ngang 8m dài 20m đất vuông vức dễ xây dựngĐường trước nhà 10m trải nhựa ô tô ra vào thoải máiVị trí đường Nguyễn Văn Tạo xã Long ...",
2140,8200.0,106.0,3.0,2.0,,,Có sổ,,,Căn hộ chung cư,Hà Nội,Hà Đông,"Đường Nguyễn Trãi, Phường Văn Quán, Hà Đông, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-trai-phuong-van-quan/ban-pcc1-nang-huong-583-106m-3-ngu-lh-pr44193601,"Bán căn hộ chung cư pcc1 nàng hương 583 nguyễn trãi ,106m ,3 ngủ LH0914 239 ***","Bán Căn Hộ CC Nàng Hương - 583 Nguyễn TrãiDT : 106m² , 3 ngủ , 2vs , ful nội thất+ Sổ đỏ chính chủ sở hữu lâu dài+ LH :0914 239 ***...",Đầy đủ
2141,108000.0,200.0,10.0,11.0,,,Có sổ,,,Nhà mặt phố,TP.HCM,Quận 3,"Đường Điện Biên Phủ, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-mat-pho-duong-dien-bien-phu-phuong-vo-thi-sau/ban-nhanh-building-van-phong-quan-3-8x25m-ham-7-lau-gia-chi-108-ty-tl-pr44099443,"Bán nhanh building văn phòng Điện Biên Phủ, Quận 3 (8x25m - hầm, 7 lầu), giá chỉ: 108 tỷ TL","Bán nhanh building văn phòng Điện Biên Phủ, Phường Võ Thị Sáu, Quận 3 (8x25m - hầm, 7 lầu) giá chỉ: 108 tỷ TL.- Diện tích: 8x25m - công nhận gần: 200m².- Hiện trạng xây dựng kiên cố hầm, 7 tầng. Vị tr...",
2142,3650.0,68.0,,,6.0,6.0,Có sổ,Tây,,Đất,TP.HCM,Bình Tân,"Đường Tây Lân, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",https://batdongsan.com.vn/ban-dat-duong-tay-lan-phuong-binh-tri-dong-a/-4x17-hem-xe-hoi-131-quan-tan-pr44193577,Đất 4x17 hẻm xe hơi 131 Tây Lân quận Bình Tân,"Chủ kẹt tiền bán gấp lô đất hẻm 131 Tây Lân , phường BTĐA Q.Bình Tân.DT : 4x17Hẻm xe hơi.Khu nhà cao tầng.Giá : 3.65 tỷ còn tl...",
2143,2900.0,45.0,,,,,,,,Condotel,Bà Rịa Vũng Tàu,Long Điền,"Charm Resort Long Hải, Đường Võ Thị Sáu, Thị trấn Long Hải, Long Điền, Bà Rịa Vũng Tàu",https://batdongsan.com.vn/ban-condotel-duong-vo-thi-sau-thi-tran-long-hai-prj-charm-resort-long-hai/ban-2-9-ty-45m2-dep-nhieu-tien-ich-pr44193583,"Bán Condotel Charm Resort Long Hải, 2,9 tỷ, 45m2, đẹp, nhiều tiện ích","Charm Resort Long Hải ở Đường Võ Thị Sáu, Thị trấn Long Hải, Long Điền, Bà Rịa Vũng Tàu là một nơi cực chất cho các tín đồ du lịch và nghỉ dưỡng. Với diện tích 45m², căn hộ này không chỉ đẹp mà còn đầ...",
2144,8690.0,87.0,6.0,7.0,,,,,,Nhà riêng,TP.HCM,Bình Thạnh,"Đường Trần Bình Trọng, Phường 5, Bình Thạnh, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-rieng-duong-tran-binh-trong-phuong-5-14/ngay-thanh-gan-san-bay-4-tang-moi-tinh-hem-thong-duc-chac-chan-86m-dang-cho-thue-pr44193558,"NGAY BÌNH THẠNH,GẦN SÂN BAY,NHÀ 4 TẦNG MỚI TINH ,HẺM THÔNG ĐÚC CHẮC CHẮN ,86M, ĐANG CHO THUÊ.","Vị trí đẹp thuận tiện di chuyển khắp ngã.Nhà chính chủ xây chắc chắn vapg ở ngay hoặc mua cho thuê với 6 phòng ngủ rộng rãi, thoáng mát, phù hợp cho gia đình nhiều thế hệ.Thiết kế 4 tầng, tối ưu hóa k...",
2145,40755.0,143.0,,,22.5,,Có sổ,,,"Nhà biệt thự, liền kề",Hà Nội,Nam Từ Liêm,"Mỹ Đình 1, Nam Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-my-dinh-1/-lo-goc-143m-4-tang-sieu-dep-285-trieu-m2-lh-pr44193548,Biệt thự lô góc Mỹ Đình - 143m 4 tầng siêu đẹp 285 triệu/m2 lh0982 685 ***,"BIỆT THỰ LÔ GÓC MỸ ĐÌNH  143m²  4 TẦNG  MẶT TIỀN 22.5m  SÂN VƯỜN ĐẸP  GIÁ 285TR/m²Vị trí siêu đẹp  hiếm có:Lô góc 2 mặt thoáng, ngõ rộng hơn phố, ô tô tải tránh nhau, dừng đỗ ngày đêm, thông tứ phía.K...",Đầy đủ
2146,1000.0,98.3,,,7.0,4.0,Có sổ,Đông,,Đất,Khánh Hòa,Diên Khánh,"Xã Diên Sơn, Diên Khánh, Khánh Hòa",https://batdongsan.com.vn/ban-dat-xa-dien-son/-1-ty-050-gan-dong-khoi-duong-4m-doi-truong-hoc-pr43880491,[ 1 TỶ ] Ngang 7 x 14 - Gần Đồng Khởi - Diên Sơn đường 4m - Đối Diện Trường Học,"[ 1 TỶ ] gần Đồng Khởi Diên Sơn cũ.3 lô mặt đường ô tô 4m - đối diện trường học.Ngang 7m x 14m đất vuông vức, dễ xây dựng.Đường 4m ô tô ra vào thoải mái.Dân cư hiện hữu, nhà Đẹp sát nhau.Hướng Đông tứ...",
2147,1900.0,35.0,1.0,1.0,,,Có sổ,,,Căn hộ chung cư,TP.HCM,Nhà Bè,"Dự án Sunrise Riverside, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-sunrise-riverside/con-30-block-a-va-block-h-gia-cdt-vi-tri-dep-cho-thue-nhanh-chong-dang-ky-kinh-doanh-duoc-pr43973831,"Còn 30 căn Block A và Block H giá CĐT. Vị trí đẹp, cho thuê nhanh chóng, đăng ký kinh doanh được","Dự án Sunrise Riversiden - Nhà Bé.- Cách Phú Mỹ Hưng 1 con sông.- Vào trung tâm q1 15 phút.- Vào Lottemart Q7 5 phút.Đăng ký kinh doanh được, dễ dàng cho thuê với giá cực tốt.Số lượng còn hơn 30 căn. ...",Cơ bản
2148,23858.0,151.0,,,10.5,13.0,Hợp đồng mua bán,,,"Nhà biệt thự, liền kề",Hưng Yên,Văn Giang,"Vinhomes Ocean Park 3, Nghĩa Trụ, Văn Giang, Hưng Yên",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-vinhomes-ocean-park-3/-enclave-villa-the-fullton-capitaland-dau-an-tinh-hoa-tai-3-pr44193499,[ENCLAVE VILLA - BIỆT THỰ | THE FULLTON - Capitaland | DẤU ẤN TINH HOA TẠI VINHOMES OCEAN PARK 3],ENCLAVE VILLA - BIỆT THỰ TỨ LẬP - THE FULLTON | DẤU ẤN TINH HOA TẠI VINHOMES OCEAN PARK 3* Biểu tượng sống đẳng cấp giữa trung tâm đại đô thị tinh hoa.The Fullton - kiệt tác biệt thự sang trọng được p...,Không nội thất
2149,2600.0,100.0,,,5.0,13.5,Có sổ,Đông - Nam,,Đất,Thái Bình,Tiền Hải,"Đường ĐT 221A, Thị trấn Tiền Hải, Tiền Hải, Thái Bình",https://batdongsan.com.vn/ban-dat-duong-dt-221a-thi-tran-tien-hai/-nen-khi-cong-nghiep-ngay-showroom-o-t-o-vinfast-tai-nga-tu-thong-truc-chinh-ra-bien-pr42445653,Đất nền khu công nghiệp Tiền Hải. Ngay showroom ô tô Vinfast tại ngã tư thông trục chính ra biển,"Đất nền tại ĐT 221A, Thị trấn Tiền Hải, Tiền Hải, Thái Bình có diện tích 100m², giá 2,6 tỷ VND.+ Pháp lý đầy đủ, thuận tiện cho việc xây dựng theo ý muốn.+ Mặt tiền 5m, đường 13.5m, dễ dàng cho các ph...",
2150,8900.0,64.0,4.0,6.0,,6.0,Có sổ,Đông - Nam,Đông - Nam,Nhà riêng,TP.HCM,Gò Vấp,"Đường Lê Đức Thọ, Phường 13, Gò Vấp, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-rieng-duong-le-duc-tho-phuong-13-8/-gia-shock-ban-tai-8-9-ty-64m2-4pn-6wc-dep-go-vap-hcm-pr44193495,"[Giá Shock] Bán nhà riêng tại Lê Đức Thọ, 8.9 tỷ, 64m2, 4PN, 6WC, nhà đẹp, Gò Vấp, HCM","Nhanh tay sở hữu căn nhà riêng lý tưởng tại Lê Đức Thọ, Gò Vấp, TP.HCM.+ Giá bán: 8.9 tỷ VND (thương lượng nhẹ).+ Diện tích: 64m² (4 x 16m) công nhận và xây dựng đủ, 4PN, 6WC.+ Nhà 4 tầng, hướng cửa c...",Đầy đủ
